0.01933403,0.01798229,0.00959068,0.00690717,0.01955893,0.01268535,0.01570494,0.02034772,0.00131732,0.01333426,0.01761511,0.01122810,0.01066679,0.03377498,0.00000000,0.01953585,0.01680769,0.00843235,0.01651113,0.00859108,0.01208289,0.00927951,0.01084356,0.01238698,0.00827214,0.01257021,0.01661435,0.02951458,0.01704343,0.01061168,0.01612191,0.01807039,0.01611557,0.02320024,0.00566961,0.01786274,0.02147834,0.01477725,0.01366559,0.01431528,0.01046184,0.01399403,0.01133432,0.01107140,0.01516485,0.00920155,0.01601535,0.01483904,0.01479864,0.01425564,0.00895895,0.01941367,0.00414067,0.00931725,0.01158807,0.00946352,0.01196735,0.01527997,0.01701578,0.01686076,0.00755454,0.01955281,0.01939032,0.01792466,0.00914882,0.01408140,0.01355458,0.01297981,0.01798417,0.01324764,0.01901663
0.00618358,0.00347394,0.02709255,0.02797004,0.00765765,0.02814634,0.00409482,0.00199152,0.01950783,0.03096677,0.00206063,0.02610596,0.02799988,0.02282795,0.02087230,0.00000000,0.01122039,0.02562442,0.00323164,0.02606023,0.02569107,0.02611504,0.02783460,0.02724273,0.01680314,0.02602591,0.00391741,0.01824057,0.00269811,0.02672226,0.03446393,0.00170053,0.00379629,0.00961087,0.02589112,0.00353571,0.00449194,0.00567504,0.03173628,0.00557844,0.00974537,0.00601186,0.01340958,0.02408081,0.00472112,0.02498484,0.00445472,0.00502094,0.00506481,0.01105756,0.02607818,0.00343786,0.02509899,0.02503692,0.01196390,0.02422754,0.00839628,0.00479244,0.00328985,0.00291362,0.02372346,0.00692099,0.00289545,0.00187050,0.02571966,0.01277400,0.00710096,0.00709371,0.00411059,0.00709999,0.00604411
0.00525233,0.00699432,0.02461946,0.02272541,0.00436354,0.02678214,0.00892970,0.00918792,0.01535514,0.02838935,0.00946771,0.02499474,0.02562587,0.01642509,0.01620668,0.01012642,0.00000000,0.02329906,0.00899427,0.02359262,0.02518445,0.02399453,0.02565196,0.02617262,0.01725388,0.02560547,0.00710098,0.01225861,0.00948488,0.02499941,0.03135261,0.01001118,0.00807921,0.00704055,0.02165145,0.00694657,0.00833138,0.00674813,0.02887414,0.00877839,0.00882206,0.00791516,0.00539087,0.02377158,0.00930662,0.02337331,0.00696011,0.00859922,0.00887662,0.00249434,0.02380341,0.00739402,0.02010905,0.02346012,0.00505724,0.02308205,0.00745915,0.00996719,0.00759890,0.00862883,0.02184175,0.00486807,0.00780311,0.00884300,0.02372937,0.00292038,0.01105560,0.00797140,0.00641898,0.01045948,0.00516684
0.02357050,0.02165824,0.00129794,0.00609842,0.02408313,0.00398953,0.01882684,0.02337372,0.00805935,0.00489178,0.02045126,0.00302950,0.00223167,0.03806345,0.00779684,0.02217615,0.02234201,0.00000000,0.01955395,0.00040324,0.00422727,0.00079288,0.00228501,0.00389064,0.00780170,0.00461133,0.02030898,0.03399454,0.01988399,0.00207923,0.00782843,0.02070660,0.01951343,0.02745237,0.00415669,0.02155549,0.02491011,0.01879691,0.00542481,0.01765643,0.01481231,0.01772361,0.01762905,0.00410843,0.01819278,0.00144714,0.01980521,0.01817725,0.01803530,0.01995401,0.00049568,0.02298691,0.00604267,0.00152618,0.01753975,0.00237618,0.01639728,0.01803489,0.02052248,0.02001882,0.00165511,0.02392132,0.02282880,0.02098240,0.00080265,0.02011904,0.01603678,0.01690222,0.02184046,0.01604873,0.02326215
0.00745626,0.00372773,0.02790901,0.02869270,0.00899142,0.02934966,0.00100705,0.00512138,0.01886876,0.03247730,0.00138179,0.02697035,0.02899768,0.02803903,0.02044984,0.00374627,0.01155295,0.02619255,0.00000000,0.02668847,0.02660310,0.02680382,0.02883205,0.02833337,0.01613472,0.02702307,0.00252567,0.02254262,0.00080569,0.02758949,0.03652628,0.00205673,0.00120054,0.01249534,0.02631346,0.00365649,0.00747471,0.00343965,0.03334218,0.00272136,0.00756652,0.00330920,0.01257495,0.02472111,0.00182366,0.02554424,0.00261649,0.00207871,0.00213056,0.01051301,0.02673707,0.00513085,0.02535664,0.02561203,0.01085582,0.02472531,0.00612157,0.00222021,0.00210914,0.00074242,0.02400355,0.00828200,0.00471266,0.00191645,0.02635519,0.01248237,0.00492930,0.00453394,0.00440407,0.00472525,0.00712516
0.02353478,0.02167083,0.00096940,0.00579665,0.02402834,0.00389184,0.01889716,0.02337360,0.00813144,0.00452821,0.02050171,0.00312074,0.00193616,0.03775739,0.00782015,0.02220279,0.02227189,0.00039697,0.01961452,0.00000000,0.00434777,0.00080789,0.00205185,0.00388103,0.00807009,0.00470594,0.02034293,0.03375820,0.01994327,0.00205821,0.00738570,0.02075663,0.01956712,0.02734836,0.00398240,0.02156932,0.02487531,0.01884645,0.00502135,0.01774021,0.01491313,0.01779742,0.01760100,0.00433429,0.01827477,0.00172881,0.01984480,0.01825309,0.01811549,0.01991940,0.00044223,0.02298037,0.00590152,0.00179352,0.01753500,0.00267120,0.01647240,0.01812439,0.02055761,0.02006973,0.00201566,0.02387505,0.02282821,0.02102010,0.00097738,0.02006014,0.01616097,0.01698375,0.02184526,0.01616731,0.02323140
0.02299848,0.02088820,0.00399089,0.00965743,0.02365546,0.00223809,0.01798685,0.02215480,0.01038232,0.00514675,0.01933636,0.00123317,0.00381965,0.03712964,0.01047073,0.02083775,0.02263355,0.00396184,0.01861339,0.00413910,0.00000000,0.00339072,0.00343240,0.00143092,0.00740724,0.00042300,0.01964112,0.03325332,0.01881605,0.00246086,0.00773746,0.01947260,0.01875420,0.02672218,0.00784346,0.02080102,0.02381960,0.01841226,0.00590029,0.01703098,0.01497908,0.01728390,0.01863834,0.00132057,0.01736338,0.00272178,0.01922381,0.01750192,0.01732291,0.02045096,0.00372699,0.02207991,0.00952450,0.00262363,0.01832185,0.00227150,0.01643268,0.01708731,0.01974195,0.01909876,0.00397659,0.02340871,0.02185949,0.01993909,0.00322243,0.02084823,0.01517093,0.01663595,0.02115507,0.01533255,0.02271113
0.02370435,0.02177500,0.00092809,0.00657547,0.02423371,0.00314087,0.01894748,0.02341019,0.00866046,0.00421335,0.02051979,0.00231281,0.00161161,0.03802702,0.00842783,0.02219950,0.02260042,0.00077881,0.01965505,0.00080608,0.00355366,0.00000000,0.00156326,0.00307609,0.00798667,0.00390051,0.02044918,0.03402015,0.01996285,0.00127206,0.00715213,0.02075432,0.01964364,0.02753506,0.00477703,0.02167524,0.02495761,0.01898853,0.00480076,0.01781650,0.01510584,0.01791240,0.01801255,0.00365242,0.01831790,0.00117506,0.01996145,0.01832710,0.01817989,0.02025795,0.00036495,0.02307467,0.00667518,0.00120150,0.01789816,0.00212249,0.01666395,0.01814136,0.02064407,0.02012098,0.00208288,0.02406117,0.02290786,0.02105993,0.00036137,0.02044851,0.01616347,0.01712146,0.02196899,0.01620016,0.02340119
0.02346212,0.02164625,0.00109166,0.00665188,0.02396242,0.00199816,0.01899259,0.02313464,0.00943297,0.00248826,0.02043670,0.00218383,0.00038924,0.03678671,0.00915096,0.02198577,0.02245065,0.00208551,0.01964522,0.00190227,0.00334262,0.00145257,0.00000000,0.00232634,0.00873449,0.00353065,0.02041449,0.03306368,0.01991974,0.00106084,0.00524266,0.02064257,0.01965265,0.02702733,0.00531484,0.02155421,0.02459607,0.01906998,0.00308431,0.01795403,0.01547578,0.01805980,0.01817213,0.00393883,0.01840355,0.00225564,0.01996521,0.01842760,0.01828614,0.02027340,0.00163403,0.02285050,0.00718091,0.00222293,0.01807770,0.00296954,0.01692355,0.01822489,0.02058725,0.02008403,0.00337655,0.02379797,0.02268895,0.02095103,0.00171402,0.02044103,0.01637794,0.01733302,0.02183420,0.01642961,0.02318036
0.02315982,0.02119231,0.00311903,0.00873341,0.02375285,0.00077627,0.01844135,0.02247657,0.01037726,0.00359111,0.01977366,0.00102488,0.00267944,0.03663346,0.01031828,0.02123999,0.02261011,0.00350504,0.01905578,0.00355158,0.00137547,0.00282131,0.00229626,0.00000000,0.00822105,0.00136378,0.01998626,0.03291950,0.01926997,0.00167398,0.00606354,0.01992221,0.01915844,0.02672812,0.00719341,0.02110644,0.02403982,0.01876151,0.00431719,0.01749205,0.01537601,0.01769810,0.01862795,0.00250426,0.01784504,0.00265642,0.01957260,0.01795002,0.01778602,0.02048956,0.00315232,0.02235154,0.00894278,0.00256137,0.01839545,0.00267760,0.01678910,0.01760145,0.02010308,0.01951495,0.00404972,0.02353695,0.02215294,0.02033655,0.00280053,0.02079957,0.01575858,0.01704648,0.02143019,0.01588781,0.02288252
0.01985149,0.01718153,0.01076229,0.01377665,0.02071239,0.01177575,0.01354629,0.01891902,0.00802076,0.01463582,0.01535753,0.00965405,0.01162011,0.03793905,0.00912586,0.01735035,0.01974041,0.00930840,0.01437156,0.00978063,0.00942988,0.00970133,0.01141823,0.01088784,0.00000000,0.00984963,0.01558727,0.03299095,0.01468514,0.01024359,0.01824645,0.01559581,0.01448569,0.02459511,0.01109840,0.01706860,0.02095266,0.01401146,0.01545004,0.01227852,0.00976130,0.01257452,0.01527098,0.00775061,0.01276009,0.00846963,0.01504803,0.01288493,0.01266918,0.01706171,0.00971706,0.01871421,0.01151581,0.00851698,0.01457429,0.00766698,0.01156685,0.01246857,0.01573638,0.01497105,0.00733845,0.02038171,0.01845323,0.01607374,0.00927857,0.01781903,0.01003524,0.01175392,0.01750772,0.01016654,0.01948613
0.02285343,0.02076729,0.00418326,0.00979122,0.02350757,0.00215224,0.01791220,0.02198124,0.01058391,0.00504415,0.01921861,0.00149109,0.00393852,0.03672145,0.01067033,0.02067776,0.02254146,0.00423343,0.01852068,0.00438848,0.00041435,0.00364558,0.00355137,0.00138976,0.00757878,0.00000000,0.01954871,0.03292207,0.01871075,0.00266331,0.00750054,0.01934376,0.01867142,0.02650333,0.00804510,0.02068265,0.02362685,0.01835953,0.00578422,0.01698790,0.01502117,0.01724814,0.01864923,0.00162426,0.01730058,0.00305019,0.01914433,0.01744705,0.01726879,0.02040783,0.00398036,0.02192930,0.00971162,0.00295263,0.01833009,0.00263793,0.01644041,0.01702118,0.01964036,0.01899896,0.00430310,0.02326011,0.02170845,0.01981601,0.00350224,0.02080750,0.01514544,0.01662263,0.02103500,0.01531447,0.02257235
0.00510117,0.00179118,0.02866749,0.02874218,0.00651442,0.03040474,0.00279898,0.00466399,0.01888302,0.03329902,0.00303802,0.02804239,0.02980339,0.02561852,0.02038568,0.00449887,0.00903595,0.02695006,0.00250210,0.02742130,0.02781005,0.02762658,0.02968149,0.02943959,0.01733629,0.02825689,0.00000000,0.02013555,0.00304393,0.02852651,0.03728868,0.00376630,0.00151030,0.01029056,0.02657134,0.00165733,0.00612387,0.00227489,0.03411048,0.00371807,0.00760736,0.00343133,0.01090151,0.02594024,0.00359735,0.02646613,0.00073798,0.00308967,0.00339794,0.00833360,0.02751971,0.00355861,0.02537967,0.02654398,0.00924583,0.02574428,0.00570808,0.00432448,0.00072777,0.00195037,0.02482163,0.00587136,0.00342449,0.00243590,0.02720064,0.01030963,0.00668251,0.00457683,0.00217432,0.00622812,0.00473745
0.00708793,0.00878762,0.02206624,0.02095540,0.00649429,0.02325649,0.01079562,0.00880386,0.01656397,0.02432558,0.01034840,0.02216268,0.02266105,0.00259963,0.01707180,0.00987514,0.00735356,0.02126581,0.01052771,0.02145136,0.02219583,0.02166649,0.02266206,0.02285885,0.01729744,0.02243337,0.00949215,0.00000000,0.01059523,0.02223179,0.02612684,0.01048255,0.01019233,0.00471088,0.02034103,0.00882415,0.00745509,0.01006175,0.02463319,0.01118600,0.01219790,0.01086220,0.01053800,0.02132659,0.01118655,0.02124948,0.00967899,0.01092408,0.01108064,0.00884241,0.02156402,0.00821253,0.01939847,0.02129793,0.01038556,0.02102542,0.01123432,0.01151150,0.00956628,0.01018488,0.02035764,0.00673952,0.00847137,0.00984335,0.02149716,0.00896256,0.01263070,0.01119221,0.00849238,0.01238065,0.00726355
0.00753043,0.00386011,0.02762650,0.02856268,0.00908630,0.02893065,0.00164542,0.00465129,0.01902510,0.03204241,0.00074064,0.02661636,0.02866927,0.02744071,0.02057498,0.00304862,0.01187485,0.02596067,0.00078530,0.02644915,0.02621226,0.02653471,0.02849519,0.02792685,0.01606959,0.02660958,0.00299486,0.02211313,0.00000000,0.02726176,0.03599219,0.00126062,0.00189709,0.01228974,0.02620610,0.00381748,0.00713507,0.00412452,0.03289849,0.00330947,0.00806874,0.00398057,0.01303693,0.02438273,0.00228744,0.02528197,0.00321172,0.00272916,0.00271949,0.01096923,0.02648185,0.00501032,0.02532604,0.02534457,0.01136208,0.02445630,0.00672434,0.00242635,0.00245264,0.00107609,0.02381867,0.00835633,0.00453328,0.00163548,0.02609246,0.01289622,0.00509116,0.00515472,0.00458123,0.00500785,0.00723387
0.02362742,0.02167814,0.00157737,0.00745807,0.02418378,0.00182337,0.01887420,0.02317016,0.00947673,0.00350649,0.02035033,0.00124542,0.00144492,0.03761194,0.00931077,0.02194506,0.02274809,0.00197303,0.01954484,0.00198392,0.00249162,0.00122890,0.00110296,0.00176324,0.00814701,0.00275289,0.02039898,0.03372355,0.01981404,0.00000000,0.00637187,0.02054919,0.01958161,0.02735519,0.00581506,0.02158395,0.02472788,0.01903303,0.00419204,0.01781593,0.01534574,0.01795874,0.01840016,0.00299661,0.01825635,0.00149239,0.01994094,0.01830618,0.01815131,0.02049351,0.00156938,0.02292218,0.00767129,0.00142533,0.01823866,0.00206726,0.01684867,0.01805059,0.02056163,0.02000949,0.00289038,0.02399318,0.02274166,0.02090186,0.00128375,0.02073169,0.01612126,0.01722369,0.02189096,0.01619770,0.02333443
0.02151257,0.02017802,0.00447521,0.00691830,0.02186334,0.00402126,0.01819363,0.02130308,0.01060089,0.00207377,0.01927626,0.00510786,0.00386550,0.03138797,0.01021372,0.02043592,0.02059941,0.00536379,0.01868356,0.00514034,0.00565665,0.00498899,0.00393573,0.00461161,0.01047828,0.00559789,0.01925319,0.02861617,0.01888831,0.00460079,0.00000000,0.01942765,0.01868719,0.02417296,0.00674663,0.02010849,0.02239643,0.01823252,0.00164689,0.01741218,0.01551193,0.01748381,0.01727801,0.00646928,0.01775146,0.00562111,0.01891314,0.01776794,0.01766265,0.01896059,0.00505478,0.02108406,0.00810356,0.00558992,0.01728759,0.00609194,0.01659816,0.01761566,0.01938716,0.01901296,0.00643944,0.02175393,0.02096566,0.01966385,0.00520974,0.01900683,0.01622723,0.01693106,0.02031307,0.01626930,0.02130124
0.00722984,0.00383461,0.02727038,0.02829842,0.00877680,0.02840860,0.00276200,0.00367061,0.01925663,0.03142952,0.00071197,0.02621583,0.02824338,0.02580169,0.02073355,0.00182622,0.01191256,0.02569480,0.00190533,0.02616350,0.02578243,0.02621950,0.02806568,0.02744114,0.01622029,0.02614639,0.00352192,0.02079364,0.00119814,0.02687197,0.03518513,0.00000000,0.00282002,0.01145430,0.02603387,0.00383716,0.00623631,0.00496582,0.03225574,0.00433946,0.00886564,0.00496920,0.01344125,0.02405071,0.00333490,0.02500536,0.00390185,0.00379186,0.00377793,0.01129083,0.02618089,0.00452619,0.02523183,0.02506139,0.01185625,0.02419380,0.00757575,0.00333505,0.00288279,0.00186555,0.02365255,0.00803254,0.00399247,0.00144789,0.02579467,0.01313526,0.00579984,0.00609404,0.00456626,0.00581457,0.00699574
